fact_id,source_system,source_file,canal_origen,canal_movimiento,tipo_movimiento,es_devolucion,fecha_movimiento_raw,fecha_movimiento,store_id_raw,store_id_std,doc_tipo,doc_id_raw,doc_id_std,line_id_raw,line_id_std,return_id,customer_id_raw,customer_id_std,flag_customer_in_crm,product_id_raw,product_id_std,flag_product_in_master,descripcion_producto,categoria,subcategoria,cantidad_raw,cantidad_signed,cantidad_abs,precio_unitario_raw,precio_unitario_num,descuento_pct_raw,descuento_pct_num,descuento_importe_raw,descuento_importe_num,importe_linea_raw,importe_signed_num,importe_abs_num,moneda,iva_pct,coste_unitario_num,coste_total_num,margen_bruto_num,metodo_pago,estado_pedido,origen,ticket_id_original,ticket_line_id_original,order_id_original,order_line_id_original,motivo_devolucion,metodo_devolucion,caja_id,cajero_id,flag_fecha_parseada,flag_importe_parseado,nombre_producto,precio_venta_num,estado_producto
F004602,POS,ventas_pos.csv,POS,POS,VENTA,0,09/06/25 20:49,2025-06-09 20:49:00,S004,S004,TICKET,T-501166,T-501166,TL-002409,TL-002409,,,,0,P1012,P1012,1,Sábana Sol 140x200,Textil hogar,Sábanas,1,1.0,1.0,7.43 EUR,7.43,0,0.0,0.00,0.0,€7.43,7.43,7.43,EUR,21,5.17,5.17,2.26,,,,T-501166,TL-002409,,,,,CAJ08,EMP052,1,1,Sábana Sol 140x200,7.86,Activo
F004603,POS,ventas_pos.csv,POS,POS,VENTA,0,22/08/25 17:09,2025-08-22 17:09:00,S004,S004,TICKET,T-501167,T-501167,TL-002410,TL-002410,,,,0,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,1.0,1.0,186.04,186.04,40,40.0,"74,42",74.42,111.62,111.62,111.62,EUR,21,106.71,106.71,4.910000000000011,,,,T-501167,TL-002410,,,,,CAJ01,EMP073,1,1,Sábana Brisa 90x200,169.18,Activo
F004604,POS,ventas_pos.csv,POS,POS,VENTA,0,22/08/25 17:09,2025-08-22 17:09:00,S004,S004,TICKET,T-501167,T-501167,TL-002411,TL-002411,,,,0,P1058,P1058,1,Manta Nórdico 140x200,Textil hogar,Mantas,1,1.0,1.0,"58,78",58.78,0,0.0,"0,00",0.0,€58.78,58.78,58.78,EUR,21,39.18,39.18,19.6,,,,T-501167,TL-002411,,,,,CAJ01,EMP073,1,1,Manta Nórdico 140x200,64.7,Activo
F004605,POS,ventas_pos.csv,POS,POS,VENTA,0,03/05/25 00:33,2025-05-03 00:33:00,S002,S002,TICKET,T-501168,T-501168,TL-002412,TL-002412,,,,0,p1094,P1094,1,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,1.0,1.0,262.20,262.2,0,0.0,0.00,0.0,"262,20",262.2,262.2,EUR,21,159.1,159.1,103.1,,,,T-501168,TL-002412,,,,,CAJ08,EMP017,1,1,"Bombilla Zen ""Star""",290.15,Activo
F004606,POS,ventas_pos.csv,POS,POS,VENTA,0,05/11/24 12:33,2024-11-05 12:33:00,S001,S001,TICKET,T-501169,T-501169,TL-002413,TL-002413,,C0066,C0066,1,P1077,P1077,1,"Aplique Atlas ""Star""",Iluminación,Apliques,1,1.0,1.0,€226.49,226.49,20,20.0,"45,30",45.3,181.19 EUR,181.19,181.19,EUR,21,80.77,80.77,100.42,,,,T-501169,TL-002413,,,,,CAJ04,EMP022,1,1,"Aplique Atlas ""Star""",209.96,Activo
F004607,POS,ventas_pos.csv,POS,POS,VENTA,0,29/01/25 20:51,2025-01-29 20:51:00,S005,S005,TICKET,T-501170,T-501170,TL-002414,TL-002414,,,,0,P1028,P1028,1,Sábana Zen 90x200,Textil hogar,Sábanas,3,3.0,3.0,€72.31,72.31,5,5.0,10.85,10.85,"206,08",206.08,206.08,EUR,21,27.17,81.51,124.57000000000001,,,,T-501170,TL-002414,,,,,CAJ06,EMP025,1,1,Sábana Zen 90x200,71.04,Descatalogado
F004608,POS,ventas_pos.csv,POS,POS,VENTA,0,29/01/25 20:51,2025-01-29 20:51:00,S005,S005,TICKET,T-501170,T-501170,TL-002415,TL-002415,,,,0,P1057,P1057,1,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,130.56,130.56,10,10.0,€13.06,13.06,117.50,117.5,117.5,EUR,21,51.93,51.93,65.57,,,,T-501170,TL-002415,,,,,CAJ06,EMP025,1,1,"Lámparas pie Luna ""Star""",133.29,Descatalogado
F004609,POS,ventas_pos.csv,POS,POS,VENTA,0,14 de noviembre de 2025 11:17,2025-11-14 11:17:00,S005,S005,TICKET,T-501171,T-501171,TL-002416,TL-002416,,C0027,C0027,1,P1073,P1073,1,Espejo Minimal ★,Decoración,Espejos,1,1.0,1.0,115.21 EUR,115.21,30,30.0,34.56,34.56,80.65,80.65,80.65,EUR,21,83.92,83.92,-3.269999999999996,,,,T-501171,TL-002416,,,,,CAJ03,EMP038,1,1,Espejo Minimal ★,114.54,Activo
F004610,POS,ventas_pos.csv,POS,POS,VENTA,0,14 de noviembre de 2025 11:17,2025-11-14 11:17:00,S005,S005,TICKET,T-501171,T-501171,TL-002417,TL-002417,,C0027,C0027,1,P1015,P1015,1,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,1.0,1.0,84.71,84.71,0,0.0,"0,00",0.0,84.71,84.71,84.71,EUR,21,30.57,30.57,54.13999999999999,,,,T-501171,TL-002417,,,,,CAJ03,EMP038,1,1,"Bombilla Vintage ""Star""",83.13,Activo
F004611,POS,ventas_pos.csv,POS,POS,VENTA,0,14 de noviembre de 2025 11:17,2025-11-14 11:17:00,S005,S005,TICKET,T-501171,T-501171,TL-002418,TL-002418,,C0027,C0027,1,P1033,P1033,1,Cojine Sol ★,Decoración,Cojines,1,1.0,1.0,223.20,223.2,15,15.0,"33,48",33.48,189.72,189.72,189.72,EUR,21,,,,,,,T-501171,TL-002418,,,,,CAJ03,EMP038,1,1,Cojine Sol ★,245.88,Descatalogado
F004612,POS,ventas_pos.csv,POS,POS,VENTA,0,14 de noviembre de 2025 11:17,2025-11-14 11:17:00,S005,S005,TICKET,T-501171,T-501171,TL-002419,TL-002419,,C0027,C0027,1,P1099,P1099,1,Figura Eco ★,Decoración,Figuras,2,2.0,2.0,167.94,167.94,0,0.0,0.00,0.0,€335.88,335.88,335.88,EUR,21,79.26,158.52,177.35999999999999,,,,T-501171,TL-002419,,,,,CAJ03,EMP038,1,1,Figura Eco ★,184.78,Activo
F004613,POS,ventas_pos.csv,POS,POS,VENTA,0,14 de noviembre de 2025 11:17,2025-11-14 11:17:00,S005,S005,TICKET,T-501171,T-501171,TL-002420,TL-002420,,C0027,C0027,1, P1018,P1018,1,Cojine Minimal ★,Decoración,Cojines,1,1.0,1.0,197.00,197.0,5,5.0,9.85,9.85,187.15,187.15,187.15,EUR,21,130.86,130.86,56.28999999999999,,,,T-501171,TL-002420,,,,,CAJ03,EMP038,1,1,Cojine Minimal ★,179.25,Descatalogado
F004614,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-03-08 03:28:50,2025-03-08 03:28:50,S005,S005,TICKET,T-501172,T-501172,TL-002421,TL-002421,,,,0,p1096,P1096,1,Figura Vintage ★,Decoración,Figuras,1,1.0,1.0,"156,16",156.16,0,0.0,0.00,0.0,156.16,156.16,156.16,EUR,21,73.92,73.92,82.24,,,,T-501172,TL-002421,,,,,CAJ03,EMP064,1,1,Figura Vintage ★,144.85,Activo
F004615,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-03-08 03:28:50,2025-03-08 03:28:50,S005,S005,TICKET,T-501172,T-501172,TL-002422,TL-002422,,,,0,P1061,P1061,1,Sábana Minimal 200x300,Textil hogar,Sábanas,1,1.0,1.0,188.44,188.44,,,"0,00",0.0,€188.44,188.44,188.44,EUR,21,128.73,128.73,59.71000000000001,,,,T-501172,TL-002422,,,,,CAJ03,EMP064,1,1,Sábana Minimal 200x300,200.88,Activo
F004616,POS,ventas_pos.csv,POS,POS,VENTA,0,28/12/25 09:41,2025-12-28 09:41:00,S005,S005,TICKET,T-501173,T-501173,TL-002423,TL-002423,,,,0,P1056,P1056,1,Cortina Luna Set 2 uds,Textil hogar,Cortinas,3,3.0,3.0,226.36,226.36,0,0.0,"0,00",0.0,,679.08,679.08,EUR,21,124.96,374.88,304.20000000000005,,,,T-501173,TL-002423,,,,,CAJ03,EMP025,1,1,Cortina Luna Set 2 uds,218.54,Activo
F004617,POS,ventas_pos.csv,POS,POS,VENTA,0,29/07/25 11:11,2025-07-29 11:11:00,S005,S005,TICKET,T-501174,T-501174,TL-002424,TL-002424,,C0041,C0041,1,P1001,P1001,1,Cuadro Atlas ★,Decoración,Cuadros,1,1.0,1.0,€31.68,31.68,25,25.0,7.92,7.92,"23,76",23.76,23.76,EUR,21,21.79,21.79,1.9700000000000024,,,,T-501174,TL-002424,,,,,CAJ07,EMP030,1,1,Cuadro Atlas ★,31.63,Activo
F004618,POS,ventas_pos.csv,POS,POS,VENTA,0,29/07/25 11:11,2025-07-29 11:11:00,S005,S005,TICKET,T-501174,T-501174,TL-002425,TL-002425,,C0041,C0041,1,P1073,P1073,1,Espejo Minimal ★,Decoración,Espejos,3,3.0,3.0,112.90,112.9,0,0.0,0.00,0.0,338.70,338.7,338.7,EUR,21,83.92,251.76,86.94,,,,T-501174,TL-002425,,,,,CAJ07,EMP030,1,1,Espejo Minimal ★,114.54,Activo
F004619,POS,ventas_pos.csv,POS,POS,VENTA,0,5 de septiembre de 2025 06:00,2025-09-05 06:00:00,S004,S004,TICKET,T-501175,T-501175,TL-002426,TL-002426,,C0090,C0090,1,P1069,P1069,1,Sofá Zen 120cm,Muebles,Sofás,1,1.0,1.0,554.60,554.6,0,0.0,"0,00",0.0,€554.60,554.6,554.6,EUR,21,193.43,193.43,361.17,,,,T-501175,TL-002426,,,,,CAJ01,EMP076,1,1,Sofá Zen 120cm,522.47,Activo
F004620,POS,ventas_pos.csv,POS,POS,VENTA,0,5 de septiembre de 2025 06:00,2025-09-05 06:00:00,S004,S004,TICKET,T-501175,T-501175,TL-002427,TL-002427,,C0090,C0090,1,P1045,P1045,1,Sofá Aurora 120cm,Muebles,Sofás,1,1.0,1.0,€183.72,183.72,0,0.0,€0.00,0.0,183.72,183.72,183.72,EUR,21,125.27,125.27,58.45,,,,T-501175,TL-002427,,,,,CAJ01,EMP076,1,1,Sofá Aurora 120cm,170.98,Descatalogado
F004621,POS,ventas_pos.csv,POS,POS,VENTA,0,01/01/25 20:59,2025-01-01 20:59:00,S004,S004,TICKET,T-501176,T-501176,TL-002428,TL-002428,,C0029,C0029,1, P1024,P1024,1,Cojine Vintage ★,Decoración,Cojines,1,1.0,1.0,182.36,182.36,5,5.0,9.12,9.12,173.24,173.24,173.24,EUR,21,92.12,92.12,81.12,,,,T-501176,TL-002428,,,,,CAJ03,EMP002,1,1,Cojine Vintage ★,183.66,Activo
F004622,POS,ventas_pos.csv,POS,POS,VENTA,0,01/01/25 20:59,2025-01-01 20:59:00,S004,S004,TICKET,T-501176,T-501176,TL-002429,TL-002429,,C0029,C0029,1,P1025,P1025,1,Figura Nórdico ★,Decoración,Figuras,1,1.0,1.0,€91.97,91.97,20,20.0,"18,39",18.39,73.58,73.58,73.58,EUR,21,46.11,46.11,27.47,,,,T-501176,TL-002429,,,,,CAJ03,EMP002,1,1,Figura Nórdico ★,90.09,Descatalogado
F004623,POS,ventas_pos.csv,POS,POS,VENTA,0,01/01/25 20:59,2025-01-01 20:59:00,S004,S004,TICKET,T-501176,T-501176,TL-002430,TL-002430,,C0029,C0029,1,P1001,P1001,1,Cuadro Atlas ★,Decoración,Cuadros,1,1.0,1.0,"28,99",28.99,-5,-5.0,"-1,45",-1.45,€30.44,30.44,30.44,EUR,21,21.79,21.79,8.650000000000002,,,,T-501176,TL-002430,,,,,CAJ03,EMP002,1,1,Cuadro Atlas ★,31.63,Activo
F004624,POS,ventas_pos.csv,POS,POS,VENTA,0,23/06/25 16:58,2025-06-23 16:58:00,S004,S004,TICKET,T-501177,T-501177,TL-002431,TL-002431,,C0010,C0010,1,P1068,P1068,1,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,1.0,1.0,53.83,53.83,0,0.0,0.00,0.0,"53,83",53.83,53.83,EUR,21,22.52,22.52,31.31,,,,T-501177,TL-002431,,,,,CJ06,EMP043,1,1,"Lámparas mesa Minimal ""Star""",50.41,Descatalogado
F004625,POS,ventas_pos.csv,POS,POS,VENTA,0,05/08/25 12:31,2025-08-05 12:31:00,S005,S005,TICKET,T-501178,T-501178,TL-002432,TL-002432,,C0078,C0078,1,P1043,P1043,1,Cama Sol 3 plazas,Muebles,Camas,1,1.0,1.0,"794,13",794.13,,,238.24,238.24,555.89,555.89,555.89,EUR,21,315.71,315.71,240.18,,,,T-501178,TL-002432,,,,,CAJ07,EMP077,1,1,Cama Sol 3 plazas,871.01,Descatalogado
F004626,POS,ventas_pos.csv,POS,POS,VENTA,0,05/08/25 12:31,2025-08-05 12:31:00,S005,S005,TICKET,T-501178,T-501178,TL-002433,TL-002433,,C0078,C0078,1,P1040,P1040,1,Manta Boreal 140x200,Textil hogar,Mantas,1,1.0,1.0,"32,96",32.96,0,0.0,0.00,0.0,€32.96,32.96,32.96,EUR,21,21.51,21.51,11.45,,,,T-501178,TL-002433,,,,,CAJ07,EMP077,1,1,Manta Boreal 140x200,30.52,Descatalogado
F004627,POS,ventas_pos.csv,POS,POS,VENTA,0,05/08/25 12:31,2025-08-05 12:31:00,S005,S005,TICKET,T-501178,T-501178,TL-002434,TL-002434,,C0078,C0078,1,P1032,P1032,1,Figura Minimal ★,Decoración,Lamparas mesa,1,1.0,1.0,120.66,120.66,40,40.0,48.26,48.26,,72.4,72.4,EUR,21,54.44,54.44,17.960000000000008,,,,T-501178,TL-002434,,,,,CAJ07,EMP077,1,1,Figura Minimal ★,123.77,Descatalogado
F004628,POS,ventas_pos.csv,POS,POS,VENTA,0,26/09/25 15:58,2025-09-26 15:58:00,S002,S002,TICKET,T-501179,T-501179,TL-002435,TL-002435,,,,0,P1084,P1084,1,Espejo Eco ★,Decoración,Espejos,2,2.0,2.0,41.88,41.88,0,0.0,€0.00,0.0,€83.76,83.76,83.76,EUR,21,24.47,48.94,34.82000000000001,,,,T-501179,TL-002435,,,,,CAJ01,EMP005,1,1,Espejo Eco ★,45.73,Activo
F004629,POS,ventas_pos.csv,POS,POS,VENTA,0,26/09/25 15:58,2025-09-26 15:58:00,S002,S002,TICKET,T-501179,T-501179,TL-002436,TL-002436,,,,0,P1059,P1059,1,Armario Minimal 120cm,Muebles,Armarios,3,3.0,3.0,"698,05",698.05,0,0.0,0.00,0.0,2094.15,2094.15,2094.15,EUR,21,386.71,1160.1299999999999,934.0200000000002,,,,T-501179,TL-002436,,,,,CAJ01,EMP005,1,1,Armario Minimal 120cm,763.98,Activo
F004630,POS,ventas_pos.csv,POS,POS,VENTA,0,13/10/25 14:39,2025-10-13 14:39:00,S005,S005,TICKET,T-501180,T-501180,TL-002437,TL-002437,,C0045,C0045,1,P1086,P1086,1,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,1.0,1.0,184.44,184.44,0,0.0,"0,00",0.0,"184,44",184.44,184.44,EUR,21,131.76,131.76,52.68000000000001,,,,T-501180,TL-002437,,,,,CAJ03,EMP078,1,1,"Lámparas mesa Eco ""Star""",192.1,Activo
F004631,POS,ventas_pos.csv,POS,POS,VENTA,0,13/10/25 14:39,2025-10-13 14:39:00,S005,S005,TICKET,T-501180,T-501180,TL-002438,TL-002438,,C0045,C0045,1,P1025,P1025,1,Figura Nórdico ★,Decoración,Figuras,1,1.0,1.0,82.04,82.04,15,15.0,"12,31",12.31,,69.73,69.73,EUR,21,46.11,46.11,23.620000000000005,,,,T-501180,TL-002438,,,,,CAJ03,EMP078,1,1,Figura Nórdico ★,90.09,Descatalogado
F004632,POS,ventas_pos.csv,POS,POS,VENTA,0,13/10/25 14:39,2025-10-13 14:39:00,S005,S005,TICKET,T-501180,T-501180,TL-002439,TL-002439,,C0045,C0045,1,P1007,P1007,1,Figura Boreal ★,Decoración,Figuras,2,2.0,2.0,243.50,243.5,25,25.0,€121.75,121.75,€365.25,365.25,365.25,EUR,21,103.14,206.28,158.97,,,,T-501180,TL-002439,,,,,CAJ03,EMP078,1,1,Figura Boreal ★,242.02,Activo
F004633,POS,ventas_pos.csv,POS,POS,VENTA,0,13/10/25 14:39,2025-10-13 14:39:00,S005,S005,TICKET,T-501180,T-501180,TL-002440,TL-002440,,C0045,C0045,1,P1082,P1082,1,Vela Vintage ★,Decoración,Velas,1,1.0,1.0,218.47,218.47,0,0.0,0.00,0.0,"223,47",223.47,223.47,EUR,21,161.63,161.63,61.84,,,,T-501180,TL-002440,,,,,CAJ03,EMP078,1,1,Vela Vintage ★,229.75,Activo
F004634,POS,ventas_pos.csv,POS,POS,VENTA,0,31/07/25 06:09,2025-07-31 06:09:00,S001,S001,TICKET,T-501181,T-501181,TL-002441,TL-002441,,,,0,P1035,P1035,1,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,1.0,1.0,207.53,207.53,0,0.0,0.00,0.0,207.53,207.53,207.53,EUR,21,79.47,79.47,128.06,,,,T-501181,TL-002441,,,,,CAJ08,EMP023,1,1,Manta Brisa Set 2 uds,218.12,Activo
F004635,POS,ventas_pos.csv,POS,POS,VENTA,0,01/09/25 19:41,2025-09-01 19:41:00,S005,S005,TICKET,501182,501182,TL-002442,TL-002442,,C0070,C0070,1,P1039,P1039,1,Cuadro Nórdico ★,Decoración,Cuadros,1,1.0,1.0,243.77,243.77,0,0.0,"0,00",0.0,243.77,243.77,243.77,EUR,21,84.28,84.28,159.49,,,,501182,TL-002442,,,,,CAJ07,EMP079,1,1,Cuadro Nórdico ★,237.04,Descatalogado
F004636,POS,ventas_pos.csv,POS,POS,VENTA,0,01/09/25 19:41,2025-09-01 19:41:00,S005,S005,TICKET,501182,501182,TL-002443,TL-002443,,C0070,C0070,1,PX1027,PX1027,0,Sábana Nórdico 140x200,Textil hogar,,1,1.0,1.0,"108,33",108.33,0,0.0,€0.00,0.0,"108,33",108.33,108.33,EUR,,,,,,,,501182,TL-002443,,,,,CAJ07,EMP079,1,1,,,
F004637,POS,ventas_pos.csv,POS,POS,VENTA,0,13/08/25 00:12,2025-08-13 00:12:00,S005,S005,TICKET,T-501183,T-501183,TL-002444,TL-002444,,,,0,P1006,P1006,1,Cortina Élite 200x300,Textil hogar,Cortinas,4,4.0,4.0,"117,60",117.6,5,5.0,23.52,23.52,446.88,446.88,446.88,EUR,21,62.96,251.84,195.04,,,,T-501183,TL-002444,,,,,CAJ03,EMP017,1,1,Cortina Élite 200x300,113.02,Activo
F004638,POS,ventas_pos.csv,POS,POS,VENTA,0,13/08/25 00:12,2025-08-13 00:12:00,S005,S005,TICKET,T-501183,T-501183,TL-002445,TL-002445,,,,0,P1080,P1080,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,"202,11",202.11,0,0.0,0.00,0.0,202.11,202.11,202.11,EUR,21,95.67,95.67,106.44000000000001,,,,T-501183,TL-002445,,,,,CAJ03,EMP017,1,1,Espejo Boreal ★,202.14,Activo
F004639,POS,ventas_pos.csv,POS,POS,VENTA,0,13/08/25 00:12,2025-08-13 00:12:00,S005,S005,TICKET,T-501183,T-501183,TL-002446,TL-002446,,,,0,P1051,P1051,1,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,2,2.0,2.0,22.54,22.54,0,0.0,0.00,0.0,45.08,45.08,45.08,EUR,21,12.4,24.8,20.279999999999998,,,,T-501183,TL-002446,,,,,CAJ03,EMP017,1,1,Alfombra Aurora Set 2 uds,23.53,Descatalogado
F004640,POS,ventas_pos.csv,POS,POS,VENTA,0,13/08/25 00:12,2025-08-13 00:12:00,S005,S005,TICKET,T-501183,T-501183,TL-002447,TL-002447,,,,0,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,1.0,1.0,"155,43",155.43,30,30.0,46.63 EUR,46.63,108.80,108.8,108.8,EUR,21,106.71,106.71,2.0900000000000034,,,,T-501183,TL-002447,,,,,CAJ03,EMP017,1,1,Sábana Brisa 90x200,169.18,Activo
F004641,POS,ventas_pos.csv,POS,POS,VENTA,0,15 de septiembre de 2025 16:55,2025-09-15 16:55:00,S004,S004,TICKET,T-501184,T-501184,TL-002448,TL-002448,,C0080,C0080,1,P1065,P1065,1,Sofá Atlas 3 plazas,Muebles,Sofás,1,1.0,1.0,"1004,21",1004.21,10,10.0,100.42,100.42,€903.79,903.79,903.79,EUR,21,412.52,412.52,491.27,,,,T-501184,TL-002448,,,,,CAJ04,EMP035,1,1,Sofá Atlas 3 plazas,1087.01,Activo
F004642,POS,ventas_pos.csv,POS,POS,VENTA,0,15/04/25 04:56,2025-04-15 04:56:00,S001,S001,TICKET,501185,501185,TL-002449,TL-002449,,,,0,P1001,P1001,1,Cuadro Atlas ★,Decoración,Cuadros,1,1.0,1.0,28.54,28.54,5,5.0,"1,43",1.43,27.11,27.11,27.11,EUR,21,21.79,21.79,5.32,,,,501185,TL-002449,,,,,CAJ03,EMP044,1,1,Cuadro Atlas ★,31.63,Activo
F004643,POS,ventas_pos.csv,POS,POS,VENTA,0,15/04/25 04:56,2025-04-15 04:56:00,S001,S001,TICKET,501185,501185,TL-002450,TL-002450,,,,0,P1004,P1004,1,Cama Sol 120cm,decoración,Camas,1,1.0,1.0,€1103.32,1103.32,0,0.0,"0,00",0.0,1103.32,1103.32,1103.32,EUR,21,,,,,,,501185,TL-002450,,,,,CAJ03,EMP044,1,1,Cama Sol 120cm,1131.94,Activo
F004644,POS,ventas_pos.csv,POS,POS,VENTA,0,15/04/25 04:56,2025-04-15 04:56:00,S001,S001,TICKET,501185,501185,TL-002451,TL-002451,,,,0,P1098,P1098,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,197.72,197.72,5,5.0,€9.89,9.89,187.83,187.83,187.83,EUR,21,,,,,,,501185,TL-002451,,,,,CAJ03,EMP044,1,1,Espejo Boreal ★,216.71,Activo
F004645,POS,ventas_pos.csv,POS,POS,VENTA,0,15/04/25 04:56,2025-04-15 04:56:00,S001,S001,TICKET,501185,501185,TL-002452,TL-002452,,,,0,P1094,P1094,1,"Bombilla Zen ""Star""",Iluminación,Bombillas,2,2.0,2.0,"288,48",288.48,0,0.0,€0.00,0.0,"576,96",576.96,576.96,EUR,21,159.1,318.2,258.76000000000005,,,,501185,TL-002452,,,,,CAJ03,EMP044,1,1,"Bombilla Zen ""Star""",290.15,Activo
F004646,POS,ventas_pos.csv,POS,POS,VENTA,0,15/10/25 03:20,2025-10-15 03:20:00,S005,S005,TICKET,T-501186,T-501186,TL-002453,TL-002453,,,,0,P1069,P1069,1,Sofá Zen 120cm,Muebles,Sofás,1,1.0,1.0,528.83,528.83,40,40.0,211.53,211.53,317.30,317.3,317.3,EUR,21,193.43,193.43,123.87,,,,T-501186,TL-002453,,,,,CAJ04,EMP018,1,1,Sofá Zen 120cm,522.47,Activo
F004647,POS,ventas_pos.csv,POS,POS,VENTA,0,15/10/25 03:20,2025-10-15 03:20:00,S005,S005,TICKET,T-501186,T-501186,TL-002454,TL-002454,,,,0,P1045,P1045,1,Sofá Aurora 120cm,Muebles,Sofás,1,1.0,1.0,165.22,165.22,25,25.0,"41,30",41.3,123.92,123.92,123.92,EUR,21,125.27,125.27,-1.3499999999999943,,,,T-501186,TL-002454,,,,,CAJ04,EMP018,1,1,Sofá Aurora 120cm,170.98,Descatalogado
F004648,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-09-22 06:59:40,2025-09-22 06:59:40,S005,S005,TICKET,T-501187,T-501187,TL-002455,TL-002455,,,,0,P1042,P1042,1,Espejo Minimal ★,Decoración,Espejos,1,1.0,1.0,78.90,78.9,0,0.0,0.00,0.0,80.90,80.9,80.9,EUR,21,32.41,32.41,48.49000000000001,,,,T-501187,TL-002455,,,,,CAJ06,EMP034,1,1,Espejo Minimal ★,77.19,Activo
F004649,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-09-27 18:07:10,2025-09-27 18:07:10,S003,S003,TICKET,T-501188,T-501188,TL-002456,TL-002456,,C0029,C0029,1, P1032,P1032,1,Figura Minimal ★,Decoración,Lamparas mesa,1,1.0,1.0,119.06,119.06,0,0.0,€0.00,0.0,€119.06,119.06,119.06,EUR,21,54.44,54.44,64.62,,,,T-501188,TL-002456,,,,,CAJ03,EMP076,1,1,Figura Minimal ★,123.77,Descatalogado
F004650,POS,ventas_pos.csv,POS,POS,VENTA,0,31/05/25 00:22,2025-05-31 00:22:00,S004,S004,TICKET,T-501189,T-501189,TL-002457,TL-002457,,C0063,C0063,1,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,3,3.0,3.0,,,0,0.0,0.00,0.0,84.18,84.18,84.18,EUR,21,18.23,54.69,29.49000000000001,,,,T-501189,TL-002457,,,,,CAJ01,EMP063,1,1,Cortina Aurora 90x200,26.11,Activo
F004651,POS,ventas_pos.csv,POS,POS,VENTA,0,31/05/25 00:22,2025-05-31 00:22:00,S004,S004,TICKET,T-501189,T-501189,TL-002458,TL-002458,,C0063,C0063,1,p1009,P1009,1,Cortina Vintage Pack 4,Textil hogar,Cortinas,3,3.0,3.0,19.96,19.96,0,0.0,€0.00,0.0,59.88,59.88,59.88,EUR,21,10.34,31.02,28.860000000000003,,,,T-501189,TL-002458,,,,,CAJ01,EMP063,1,1,Cortina Vintage Pack 4,21.75,Activo
F004652,POS,ventas_pos.csv,POS,POS,VENTA,0,31/05/25 00:22,2025-05-31 00:22:00,S004,S004,TICKET,T-501189,T-501189,TL-002459,TL-002459,,C0063,C0063,1,P1072,P1072,1,"Aplique Aurora ""Star""",Iluminación,Apliques,1,1.0,1.0,,,0,0.0,0.00,0.0,"226,80",226.8,226.8,EUR,21,136.28,136.28,90.52000000000001,,,,T-501189,TL-002459,,,,,CAJ01,EMP063,1,1,"Aplique Aurora ""Star""",213.45,Activo
F004653,POS,ventas_pos.csv,POS,POS,VENTA,0,29/01/25 22:28,2025-01-29 22:28:00,S001,S001,TICKET,T-501190,T-501190,TL-002460,TL-002460,,C0007,C0007,1,P1031,P1031,1,Cama Nórdico 3 plazas,Muebles,Camas,4,4.0,4.0,1144.60,1144.6,0,0.0,0.00,0.0,4578.40,4578.4,4578.4,EUR,21,773.05,3092.2,1486.1999999999998,,,,T-501190,TL-002460,,,,,CAJ02,EMP066,1,1,Cama Nórdico 3 plazas,1136.89,Activo
F004654,POS,ventas_pos.csv,POS,POS,VENTA,0,30/04/25 10:51,2025-04-30 10:51:00,S002,S002,TICKET,T-501191,T-501191,TL-002461,TL-002461,,,,0,P1057,P1057,1,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,139.73,139.73,0,0.0,,,€139.73,139.73,139.73,EUR,21,51.93,51.93,87.79999999999998,,,,T-501191,TL-002461,,,,,CAJ01,EMP047,1,1,"Lámparas pie Luna ""Star""",133.29,Descatalogado
F004655,POS,ventas_pos.csv,POS,POS,VENTA,0,30/04/25 10:51,2025-04-30 10:51:00,S002,S002,TICKET,T-501191,T-501191,TL-002462,TL-002462,,,,0,P1021,P1021,1,"Bombilla Brisa ""Star""",Iluminación,Bombillas,5,5.0,5.0,330.44,330.44,10,10.0,165.22,165.22,1486.98,1486.98,1486.98,EUR,21,153.44,767.2,719.78,,,,T-501191,TL-002462,,,,,CAJ01,EMP047,1,1,"Bombilla Brisa ""Star""",305.88,Activo
